"ensembl_gene_id","hgnc_symbol","Control-1","Control-2","Control-3","PNA-10b-1","PNA-10b-2","PNA-10b-3","PNA-21-1","PNA-21-2","PNA-21-3","PNA-10b+21-1","PNA-10b+21-2","PNA-10b+21-3"
"ENSG00000003249","DBNDD1",9.68103727646844,8.21511032309639,8.51264790665685,7.12514016045532,7.20965695218293,8.07773254736906,8.40146770822443,7.09773396464034,6.86553847004368,7.16329652144306,8.11351784526654,7.47291766860325
"ENSG00000003393","ALS2",79.1290338500233,77.2456776423524,87.8829555315812,81.3574677505051,82.497386108585,83.8456114800556,81.1358524829226,81.828682919267,86.5057847225503,86.2460901181745,87.4143357416108,81.0717370602252
"ENSG00000003400","CASP10",6.99186025522721,6.50116644273815,6.16153562767543,7.5613732315036,8.62795012310417,7.20107940269335,7.28518878195685,7.30247629054343,7.18240947635338,8.48134308138859,8.39572716162364,7.34732241366874
"ENSG00000003402","CFLAR",123.971060679221,127.541065303899,137.013094878572,122.654198476409,119.373008552537,119.663154248235,98.6438061685931,108.172195518797,102.032464031726,106.303320378215,104.840761026662,107.195550086603
"ENSG00000003436","TFPI",463.614118461989,483.450377287255,435.198990123181,482.255660043879,532.155416839404,530.500388692331,385.05747803988,461.625697469493,389.381654920246,319.540331228532,327.64501629059,393.992314729553
"ENSG00000003509","NDUFAF7",31.3961417229914,34.3970806333964,34.0505916266274,31.9177196983662,30.3751120772297,30.9333323907001,29.0820036053923,32.0762977248169,30.5780521088868,29.570088040517,32.5246237101554,29.640480164544
"ENSG00000003756","RBM5",142.593611551316,136.583596810617,139.283134320347,134.868724465761,124.514321297127,136.570036324123,121.791906008037,123.050137867755,130.44523093083,134.039604509243,119.092331502695,122.643766443547
"ENSG00000003987","MTMR7",2.21857104252402,3.13238019513747,2.51325795339393,3.12633700917937,2.95477743941924,4.13279339632836,3.46633982367302,4.5725786118356,4.43619408833591,2.86531860857723,2.68098850539242,3.32827425576447
"ENSG00000004059","ARF5",106.491410041153,99.6451511132411,99.7195897636945,93.8628157872226,94.1392092198968,92.1738163544749,93.0624115372552,90.4961080491643,92.5791456768197,96.6185434812241,100.960382926751,93.380072043807
"ENSG00000004139","SARM1",12.5719025743028,11.9385056493919,15.4038390691886,12.9415811077658,13.1192118310214,13.5881237424735,10.9277831729353,10.5101060630251,11.0376733864548,13.0085464829406,11.570581970641,12.6851207483854
"ENSG00000004142","POLDIP2",144.408806040654,139.715977005754,143.904286041104,141.63033706701,146.734247641559,138.448578777,155.339025318499,156.013652338152,137.205145732104,159.311714636894,147.595472454762,152.158651353157
